city,name,address,rating,rating_count,new_column_1,new_column_2,new_column_3,new_column_4,new_column_5,new_column_6,new_column_7
"East Jakarta city, Indonesia","Warkop Barokah - Roti Bakar, Internet","South Jakarta City, Jakarta, Indonesia",4.6,98.0,1,1,1,1,1,1,1
"East Jakarta city, Indonesia",Warkop AA,"South Jakarta City, Jakarta, Indonesia",4.6,159.0,1,1,1,1,1,1,1
"East Jakarta city, Indonesia",Warkop Kuy - WarKuy,Jl. H. Nasir No.13,5.0,4.0,0,1,1,1,1,1,1
"East Jakarta city, Indonesia",Warkop PaLSu,"Bekasi, West Java, Indonesia",4.6,87.0,1,1,1,1,1,1,1
"East Jakarta city, Indonesia",Warkop AA Fauzan,Jl. Cipinang Baru Raya,5.0,1.0,1,1,1,1,1,1,1
"East Jakarta city, Indonesia",Warkop Mandra,"Jl. Pertanian Sel. No.23, RT.11/RW.4",4.3,7.0,1,1,0,1,1,1,1
"East Jakarta city, Indonesia",warkop dalem gang,Jl. Cipinang Jagal No.9b,5.0,3.0,1,1,1,1,1,1,1
"East Jakarta city, Indonesia",Warkop Veteran,"Bekasi, West Java, Indonesia",4.8,6.0,1,1,1,1,1,1,1
"East Jakarta city, Indonesia",Warkop Elon Caslan,"Gg. Ahmad No.30, RT.15/RW.3",4.6,41.0,1,1,1,1,1,1,1
"East Jakarta city, Indonesia",Warkop keanand,"Jl. Arus Jati No.1, RT.9/RW.5",3.5,2.0,1,1,1,1,1,1,1
"East Jakarta city, Indonesia",Warkop Mojok Cipinang,"Jl. Cipinang Baru Utara No.30, RT.9/RW.3",,,1,1,1,1,1,1,1
"East Jakarta city, Indonesia",warkop 57,"Nomor #33 Rawabunga Jalan Jendral Basuki Rahmat, Jl. Jend. Basuki Rachmat, RT.12/RW.1",4.3,8.0,1,0,1,0,1,1,1
"East Jakarta city, Indonesia",Warkop Nanas Gang T,"Jl. Nanas No.3-5 11, RT.11/RW.10",4.4,47.0,1,1,1,0,1,1,1
"East Jakarta city, Indonesia",Warkop Atas,"South Jakarta City, Jakarta, Indonesia",4.1,78.0,1,1,1,1,1,0,1
"East Jakarta city, Indonesia",Warkop ASBAR In The Sky,"South Jakarta City, Jakarta, Indonesia",5.0,6.0,1,1,1,1,1,1,0
"East Jakarta city, Indonesia",Warkop Poyo,Jl. Bekasi Timur IV No.3b,5.0,11.0,1,1,1,1,1,1,1
"East Jakarta city, Indonesia",Warkop JW Jengki,"Jl. Jengki No.1, RT.1/RW.2",4.6,7.0,1,1,1,1,1,1,1
"East Jakarta city, Indonesia",Warkop 86,"Jl. H. Mugeni II No.8, RT.8/RW.4",5.0,1.0,1,1,1,1,1,1,1
"East Jakarta city, Indonesia",Warkop AJA,Jl. Pd. Kopi Raya No.5,5.0,1.0,1,0,1,1,1,1,0
"East Jakarta city, Indonesia",Warkop Kang Yadi,"Jl. Media Massa No.44 12, RT.12/RW.1",4.8,4.0,1,1,1,1,1,1,1
"East Jakarta city, Indonesia",Warkop Bang Anoh,"PVH5+96P, Jl. Raya Condet, RT.5/RW.4",4.1,18.0,1,1,1,1,1,1,1
"East Jakarta city, Indonesia",WARKOP ABG 1.0,"Jakarta, Indonesia",5.0,1.0,1,1,1,1,1,1,1
"East Jakarta city, Indonesia",Warkop Aduhai,"Jl. Pandan No.28 1, RT.7/RW.9",4.5,14.0,1,1,1,1,1,1,1
"East Jakarta city, Indonesia",warkop pe-x,"Jl. Rawamangun Muka Timur No.70, RT.6/RW.12",5.0,1.0,1,1,0,1,1,1,1
"East Jakarta city, Indonesia",Warkop solusi,"Apartemen Basura City tower, G (GF AL 11",5.0,1.0,1,1,1,1,1,1,1
"East Jakarta city, Indonesia",Warkop Seleramu,Jl. Delima I,5.0,2.0,1,1,1,1,1,1,1
"East Jakarta city, Indonesia",WARKOP BENTAS III,"Jl. Elang Malindo Blok A5 No.14, RT.1/RW.8",4.5,21.0,1,1,1,1,1,1,0
"East Jakarta city, Indonesia",Warkop MJD,"Jl. Malaka Raya No.9, RT.12/RW.6",4.9,11.0,1,1,1,1,1,1,1
"East Jakarta city, Indonesia",Warkop Mami Mardomu,"Jakarta, Indonesia",5.0,31.0,1,1,1,1,1,1,1
"East Jakarta city, Indonesia",Warkop Candu,"Jl. Janur Raya No.3, RT.3/RW.7",5.0,7.0,1,1,0,1,1,0,1
"East Jakarta city, Indonesia",Warkop Cikal,"Jl. Pemuda III A No.14A 11, RT.11",4.6,10.0,0,1,0,1,1,1,1
"East Jakarta city, Indonesia",Warkop BambooBoys,Indonesia,5.0,3.0,1,1,1,0,0,1,1
"East Jakarta city, Indonesia",WARKOP ABG 1.0,"Jakarta, Indonesia",5.0,1.0,1,0,1,1,1,1,1
"East Jakarta city, Indonesia",Warkop Aduhai,"Jl. Pandan No.28 1, RT.7/RW.9",4.5,14.0,1,1,1,1,1,1,1
"East Jakarta city, Indonesia",warkop pe-x,"Jl. Rawamangun Muka Timur No.70, RT.6/RW.12",5.0,1.0,1,1,1,1,1,1,1
"East Jakarta city, Indonesia",Warkop solusi,"Apartemen Basura City tower, G (GF AL 11",5.0,1.0,1,0,1,1,1,1,1
"East Jakarta city, Indonesia",Warkop 252,"Jakarta, Indonesia",3.7,3.0,1,0,1,1,1,1,1
"East Jakarta city, Indonesia",Warkop Seleramu,Jl. Delima I,5.0,2.0,0,1,1,1,0,1,1
"East Jakarta city, Indonesia",WARKOP BENTAS III,"Jl. Elang Malindo Blok A5 No.14, RT.1/RW.8",4.5,21.0,1,1,0,1,1,1,1
"East Jakarta city, Indonesia",WARKOP BERKAH,"Jl. Padat Karya III No.2, RT.2/RW.1",5.0,7.0,1,1,1,1,0,0,1
"East Jakarta city, Indonesia",Warkop MJD,"Jl. Malaka Raya No.9, RT.12/RW.6",4.9,11.0,0,1,1,1,1,1,1
"East Jakarta city, Indonesia",Warkop Mami Mardomu,"Jakarta, Indonesia",5.0,31.0,1,1,1,1,1,1,1
"East Jakarta city, Indonesia",Warkop Candu,"Jl. Janur Raya No.3, RT.3/RW.7",5.0,7.0,1,1,1,1,1,1,1
"East Jakarta city, Indonesia",Warkop Berkah,"PVG5+VGJ, Jl. Batu Ampar 1, RT.5/RW.4",4.2,24.0,1,1,1,1,1,1,1
"East Jakarta city, Indonesia",Warkop Cikal,"Jl. Pemuda III A No.14A 11, RT.11",4.6,10.0,1,1,1,1,1,1,1
"East Jakarta city, Indonesia",Warkop BambooBoys,Indonesia,5.0,3.0,1,1,1,1,1,1,1
"East Jakarta city, Indonesia",Warkop Kuningan Billymoon,"6, Jl. Janur No.10 No.10, RT.3/RW.10",4.7,37.0,1,1,1,1,1,1,1
"East Jakarta city, Indonesia",Warkop 05,"Jl. Usman Harun No.3, RT.3/RW.5",5.0,2.0,1,1,1,1,1,0,1
"East Jakarta city, Indonesia",Warkop Pua’Kale’,"South Jakarta City, Jakarta, Indonesia",4.6,586.0,1,1,1,0,1,1,1
"East Jakarta city, Indonesia",Warkop Pamijahan,"Jl. Cimerak Tengah No.8 6, RT.6/RW.16",4.0,7.0,1,1,1,1,1,1,1
"East Jakarta city, Indonesia",Warkop ARMOR,"No, Jl. Batu Ampar 3 No.21, RT.12/RW.2",4.6,49.0,1,1,1,1,1,1,1
"East Jakarta city, Indonesia",Warkop Lorong & Tembakau,"DKI Jakarta, Jakarta, Indonesia",4.9,16.0,1,1,1,1,1,1,1
"East Jakarta city, Indonesia",Warkop Barokah,"Jl. Mutumanikam No.3, RT.11/RW.11",4.4,72.0,0,1,1,1,1,0,1
"East Jakarta city, Indonesia",Warkop Teras Rumah by Oma Iis,"Jl. Klp. Kuning Raya Blok AL 1 No.1 006, RT.6/RW.7",5.0,2.0,1,1,1,1,1,1,1
"East Jakarta city, Indonesia",WARKOP DODO,"Jl. Permata No.4, RT.4/RW.5",4.5,2.0,1,1,1,1,1,1,1
"East Jakarta city, Indonesia",Warkop RB,"Jl. Bina Marga 1 Blok BB2 No.12, RT.5/RW.1",4.8,5.0,1,1,1,1,1,0,1
"East Jakarta city, Indonesia",Warkop GEIA,Jl. Bangunan Barat,4.8,12.0,0,1,1,1,0,1,1
"East Jakarta city, Indonesia",BM3BOYS WARKOP,"Bekasi, West Java, Indonesia",5.0,5.0,1,1,1,1,1,1,1
"East Jakarta city, Indonesia",Warkop TL,"15, Jl. Pulo Asem Utara Raya No.75, RT.15/RW.2",4.7,9.0,1,1,1,1,1,1,1
"East Jakarta city, Indonesia",Warkop Kocil,"Bekasi, West Java, Indonesia",5.0,6.0,1,1,1,1,0,1,1
"East Jakarta city, Indonesia",WARKOP BLECK,Jl. Pisangan Baru Timur No.15,4.5,8.0,1,1,1,1,1,1,1
"East Jakarta city, Indonesia",Warkop Rest Area,"1, Jl. Kebon Nanas Selatan II No.3B, RT.1/RW.5",5.0,2.0,1,1,1,1,1,1,1
"East Jakarta city, Indonesia",Warkop Caffee Mini (Wan Abud),"QVM9+R47, Unnamed Road, RT.11/RW.16",4.5,2.0,1,1,1,1,1,1,1
"East Jakarta city, Indonesia",Warkop galunggung (Bubur Ayam sambel Ijo),"Jl. Cemp. Baru timur no.15, RT.13/RW.06",4.1,12.0,1,1,1,1,1,1,1
"East Jakarta city, Indonesia",Warkop Pancong Becky,"Jl. Kp. Jemb. No.24B, RT.8/RW.14",5.0,6.0,1,1,1,1,0,1,1
"East Jakarta city, Indonesia",Warkop Rada Rada,"Jl. Marzuki 4 No.44 6, RT.6/RW.2",4.0,45.0,1,1,0,1,1,1,1
"East Jakarta city, Indonesia",BANGS WARKOP,"QWVF+H5V, Jl. Dr. KRT Radjiman Widyodiningrat, RT.6/RW.6",5.0,1.0,1,0,1,1,1,1,1
"East Jakarta city, Indonesia",Warkop Cendrawasih,"Bekasi, West Java, Indonesia",4.4,26.0,1,1,1,1,1,1,1
"East Jakarta city, Indonesia",Warkop Bona Gabe,"Jl. Jatinegara Timur No.99, RT.1/RW.2",5.0,1.0,1,1,1,1,1,1,0
"East Jakarta city, Indonesia",Warkop Babeh,"Jl. Jatinegara Timur No.137, RT.9/RW.4",,,1,1,1,1,1,1,1
"East Jakarta city, Indonesia",WARKOP PINGKAL,"4, Jl. Malaka Raya No.99, RT.1/RW.6",4.8,18.0,1,1,1,1,1,1,1
"East Jakarta city, Indonesia",Warkop Ayu,"Jl. Pratekan No.4 8, RT.12/RW.4",,,1,1,1,1,1,0,1
"East Jakarta city, Indonesia",WARKOP 316 UCUP,"Jl. H. Dasuki No.37, RW.16",5.0,5.0,1,1,1,1,1,1,1
"East Jakarta city, Indonesia",Warkop Tenda Biru Pak Kumis,"Jl. Marzuki VII No.24-25 4, RT.4/RW.14",4.5,43.0,1,1,1,1,1,1,1
"East Jakarta city, Indonesia",Warkop Tanjakan,"Bekasi, West Java, Indonesia",4.5,558.0,1,0,1,0,1,1,0
"East Jakarta city, Indonesia",Lebih Prefer Warkop,"4, Jl. Raya Jatiwaringin No.7",4.9,20.0,1,1,1,1,1,1,1
"East Jakarta city, Indonesia",Warkop PM,"QVCH+6HJ, Jl. Masjid Baitul Latif, RT.1/RW.6",5.0,5.0,1,1,1,1,0,1,1
"East Jakarta city, Indonesia",Warkop roejali dan joeleha,"Jl. Kerohanian No.7 Blok D, RT.10/RW.6",5.0,1.0,1,1,1,1,1,1,1
"East Jakarta city, Indonesia",Warkop Shinta,"Jl. Raya Jakarta-Bogor No.41-47 1, RT.1/RW.8",4.5,14.0,1,1,1,1,1,1,1
"East Jakarta city, Indonesia",WARKOP PANCONG CERIA,"Jl. S. Kalimalang Tarum Barat No.12, RT.1/RW.7",4.7,84.0,1,0,1,1,1,1,0
"East Jakarta city, Indonesia",Warkop Halte Pintu Timur,"Jl. Pintu Ps. Timur No.35 7, RT.10/RW.4",,,1,1,1,1,1,1,1
"East Jakarta city, Indonesia",Ini Baru Warkop,"indonesia, Jakarta, Indonesia",5.0,1.0,1,1,1,1,1,1,1
"East Jakarta city, Indonesia",ADTAS WARKOP,"Bekasi, West Java, Indonesia",5.0,92.0,1,1,1,1,1,1,1
"East Jakarta city, Indonesia",Warkop-in Ajah Pekayon,"West Java, Indonesia",5.0,22.0,1,1,1,1,0,1,1
"East Jakarta city, Indonesia",Warkop Kue Pancong Ceria,"Bekasi, West Java, Indonesia",4.0,5.0,1,1,1,1,1,1,1
"East Jakarta city, Indonesia",Warkop Berkah,"Jakarta Timur RT.1/RW.11, Jl. H. Mahbub, RT.11/RW.1",1.0,1.0,1,1,0,1,1,1,1
"East Jakarta city, Indonesia",Warkop aselih,"Jakarta, Indonesia",5.0,4.0,1,1,0,1,0,1,1
"East Jakarta city, Indonesia",Warkop teteh barokah,"Depok City, West Java, Indonesia",5.0,3.0,1,0,1,0,1,1,1
"East Jakarta city, Indonesia",WARKOP BMX,Jl. Inspeksi Saluran Kalimalang No.C15,,,1,1,1,1,1,1,1
"East Jakarta city, Indonesia",Warkop Bro,"Jl. Bekasi Timur Raya No.RT.8, RT.7",,,1,0,1,1,1,1,1
"East Jakarta city, Indonesia",Warkop Ngirit,Indonesia,,,1,1,1,1,1,0,1
"East Jakarta city, Indonesia",Warkop Freaks,"Jl. Kopi Sel. IV No.24-25, RT.2/RW.3",4.7,13.0,1,0,1,1,1,1,1
"East Jakarta city, Indonesia",Warkop Betawi,"Jl. T No.5 5, RT.5/RW.11",3.0,1.0,1,1,1,1,1,1,1
"East Jakarta city, Indonesia",Warkop Mansur,"Pasar rawa bening Jatinegara,Jakarta Gems Center Lt. Dasar CKS,No. 24, RT.4/RW.2",,,1,1,1,0,1,0,1
