city,name,address,rating,rating_count,new_column_1,new_column_2,new_column_3,new_column_4,new_column_5,new_column_6,new_column_7
"North Jakarta city, Indonesia",Warkop AREVA / Warkop GONDRONG,"Blk. A, Jl. Alamanda Raya nomer 1","5,0",1.0,0,1,0,1,1,1,0
"North Jakarta city, Indonesia",WARKOP SATU LANTAI,"Jl. Dewa Ruci No.72 7, RT.7/RW.11","5,0",5.0,1,1,1,1,1,1,1
"North Jakarta city, Indonesia",WARKOP BARUDAK,"Jl. Swasembada Barat XVIII No.50, RW.15","5,0",2.0,1,1,1,1,1,1,1
"North Jakarta city, Indonesia",WarKop Suhar 24Jam Danau Sunter,"VV4J+5P8, Jl. Danau Sunter Selatan, RT.11/RW.11","5,0",4.0,0,1,0,1,1,1,1
"North Jakarta city, Indonesia",WARKOP SIREP,"Blok A 22., Jl. Agung Utara 10 No.7G, RT.9/RW.9","4,5",26.0,1,1,1,1,1,1,1
"North Jakarta city, Indonesia",Warkop 1 Jan_Cook,"Samping Hotel D'Arcici, Jl. Plumpang Semper Raya No.59 8, RT.8/RW.2","4,6",8.0,1,1,1,1,1,1,1
"North Jakarta city, Indonesia",Warkop Barokah Sunter,"Jl. Sunter Jaya II A, RT.6/RW.2","5,0",1.0,1,1,0,0,0,1,1
"North Jakarta city, Indonesia",Warkop Suka Suka Kopi,"Central Jakarta City, Jakarta, Indonezia","5,0",3.0,1,1,1,1,1,1,1
"North Jakarta city, Indonesia",Warkop Nene Uwas,"12, Jl. Warakas Gg. 16 Jl. Warakas 4 Gg. 15 No.7, RT.1/RW.5","5,0",2.0,1,0,1,1,1,1,1
"North Jakarta city, Indonesia",Warkop,"VVHJ+R97, Jl. Warakas Raya,Tj. Priok,Jakut., RT.5/RW.7","4,3",26.0,1,1,1,1,1,1,1
"North Jakarta city, Indonesia",Warkop ilham,"Central Jakarta City, Jakarta, Indonezia","4,5",2.0,1,0,1,1,1,1,1
"North Jakarta city, Indonesia",Warkop Mabar Jakut,"Jl. Madya Kebantenan No: 8A, RT.1/RW.2","4,4",80.0,1,1,1,1,1,1,1
"North Jakarta city, Indonesia",WARKOP...BARU,"Jl. Benteng Mas Raya Gg. Sky IX No.VII RT.16/RW.6, no 9","5,0",2.0,1,1,1,1,1,1,1
"North Jakarta city, Indonesia",Warkop Do'a Ibu 99,"Central Jakarta City, Jakarta, Indonezia","4,7",3.0,1,1,1,1,1,1,0
"North Jakarta city, Indonesia",Warkop poppa,Indonezia,"5,0",3.0,1,1,1,1,1,1,1
"North Jakarta city, Indonesia",Warkop cungkring,"VV2W+4XJ, RT.18/RW.8","5,0",1.0,1,0,1,1,0,1,1
"North Jakarta city, Indonesia",Warkop & Warnas Mpok Aska,Indonezia,"5,0",2.0,0,1,1,1,1,1,1
"North Jakarta city, Indonesia",Warkop Ujang,"VWXR+R93, RW.2","5,0",7.0,1,1,1,0,1,0,1
"North Jakarta city, Indonesia",warkop atharrazka,"Jl. Samudra 1 No.4, RT.6/RW.14","5,0",3.0,0,1,1,1,1,0,1
"North Jakarta city, Indonesia",Warkop kite,"VVGJ+37W, Jl. Warakas V Gg. 5, RT.4/RW.9","4,7",3.0,1,1,1,1,1,1,1
"North Jakarta city, Indonesia",Warkop Raffael,"Central Jakarta City, Jakarta, Indonezia","4,8",9.0,1,1,1,1,1,1,1
"North Jakarta city, Indonesia",Warkop Asri Jaya,"Salon Yuni Riawati, Jl. Sunter Jaya V No.4 4, RT.3/RW.7","3,6",5.0,1,1,1,1,1,1,1
"North Jakarta city, Indonesia",Warkop Aduhai,"East Jakarta City, Jakarta, Indonezia","4,5",14.0,1,1,1,0,1,1,1
"North Jakarta city, Indonesia",JURAGAN WARKOP,"Jalan Mangga Nomor 29 RT 001RW 004, RT.11/RW.9","4,0",1.0,1,1,1,1,1,1,1
"North Jakarta city, Indonesia",Warkop Menel,"Central Jakarta City, Jakarta, Indonezia","5,0",4.0,1,1,1,1,1,1,1
"North Jakarta city, Indonesia",warkop katob,"Jl. H. Suit No.5 7, RT.7/RW.6","5,0",1.0,1,1,1,1,1,1,1
